id,price
15519,486936.0
15520,444330.0
15521,1136743.9
15522,661970.0
15523,518400.4
15524,320726.06
15525,476359.98
15526,507062.76
15527,1392040.0
15528,487119.22
15529,401649.2
15530,291207.0
15531,1100065.0
15532,356229.6
15533,531828.18
15534,695030.0
15535,599742.0
15536,579506.8
15537,1209736.6
15538,424738.0
15539,545535.0
15540,527912.56
15541,491877.0
15542,271860.0
15543,311080.0
15544,994330.18
15545,1510558.0
15546,370663.72
15547,309853.0
15548,478687.72
15549,743919.0
15550,347550.0
15551,719113.0
15552,353847.0
15553,217795.8
15554,430609.5
15555,297968.28
15556,327182.0
15557,593826.9
15558,677530.0
15559,487278.0
15560,622352.2
15561,1960070.0
15562,586671.14
15563,550247.76
15564,622997.0
15565,307543.2
15566,996907.0
15567,245105.0
15568,328862.0
15569,233356.2
15570,563688.52
15571,379654.0
15572,693399.0
15573,360369.0
15574,585520.0
15575,456878.0
15576,416179.0
15577,335831.33333333326
15578,608419.08
15579,293613.2
15580,392208.12
15581,473437.0
15582,746760.04
15583,337517.0
15584,498719.72
15585,358921.04
15586,694845.0
15587,327672.0
15588,247610.0
15589,612652.7
15590,1228360.8
15591,233609.0
15592,1096404.0
15593,361371.0
15594,448041.0
15595,502530.0
15596,348024.02
15597,310227.5
15598,364360.0
15599,405718.0
15600,403848.98
15601,310147.0
15602,442957.0
15603,293947.5
15604,476160.0
15605,443130.0
15606,1120806.98
15607,433340.0
15608,353831.0
15609,661228.0
15610,508514.32
15611,604915.94
15612,506179.09333333327
15613,374471.9
15614,576351.4
15615,677589.0
15616,443606.0
15617,677410.0
15618,643129.4
15619,508478.08
15620,315964.0
15621,646246.0
15622,187848.0
15623,217182.0
15624,398504.68
15625,351346.0
15626,935510.2
15627,628917.06
15628,670112.0
15629,365744.0
15630,292246.0
15631,528260.4
15632,355338.44
15633,490605.0
15634,532949.76
15635,418270.0
15636,483306.1
15637,330468.6
15638,544680.0
15639,676282.5
15640,531830.0
15641,742540.0
15642,1507397.8
15643,574639.4
15644,539800.0
15645,502530.6
15646,295868.0
15647,562291.0
15648,533654.4
15649,409034.0
15650,342800.0
15651,431485.0
15652,633130.0
15653,343001.0
15654,450193.42
15655,358004.0
15656,314425.0
15657,557169.0
15658,319438.76
15659,431490.0
15660,623799.0
15661,364435.0
15662,473228.0
15663,1115100.36
15664,670789.6
15665,431029.0
15666,355627.0
15667,335011.0
15668,274077.5
15669,757583.0
15670,332003.0
15671,2030588.4
15672,503805.9
15673,371119.8
15674,420841.0
15675,609476.3333333333
15676,399412.0
15677,577470.0
15678,292770.88
15679,501786.0
15680,278175.88
15681,669436.92
15682,488069.56
15683,933280.0
15684,502087.28
15685,497597.0
15686,439985.0
15687,153410.0
15688,382518.16
15689,324241.2166666666
15690,292929.0
15691,391695.5
15692,229450.0
15693,800219.0
15694,496956.0
15695,552825.0
15696,1463878.0
15697,483240.36
15698,1457936.8
15699,559644.0
15700,491342.66
15701,392670.0
15702,610189.0
15703,261996.0
15704,1076051.0
15705,493990.0
15706,360726.8
15707,352098.64
15708,535675.0
15709,614519.0
15710,310183.0
15711,2045087.0
15712,1125521.5
15713,284994.52
15714,567311.2
15715,546072.0
15716,533490.6
15717,379275.28
15718,916010.4
15719,469288.0
15720,436095.24
15721,383715.12
15722,501184.46
15723,422129.0
15724,419097.0
15725,516461.0
15726,391843.31333333335
15727,950277.0
15728,379960.0
15729,346522.52
15730,649258.0
15731,508895.4
15732,337016.0
15733,384200.0
15734,340477.56
15735,573458.72
15736,401895.0
15737,685059.0
15738,582578.12
15739,337240.0
15740,755985.0
15741,530546.84
15742,323701.53095238097
15743,733198.0
15744,409506.0
15745,503193.0
15746,422339.0
15747,685289.4
15748,508457.1
15749,770689.0
15750,582334.34
15751,551774.7
15752,628400.0
15753,330492.0
15754,425114.0
15755,437266.0
15756,328958.76
15757,462850.18
15758,519161.0
15759,314180.0
15760,399005.0
15761,484948.0
15762,365438.9
15763,1699498.0
15764,493304.6666666666
15765,269296.0
15766,391195.0
15767,483603.0
15768,352267.6
15769,902520.0
15770,388863.24
15771,591559.0
15772,345999.0
15773,748047.76
15774,544829.12
15775,1234827.78
15776,537791.72
15777,760700.0
15778,358179.0
15779,365109.98
15780,613660.48
15781,644854.8
15782,1518106.0
15783,275532.02
15784,618615.6
15785,363230.0
15786,529235.98
15787,342902.0
15788,397408.28
15789,459476.5
15790,622197.82
15791,261598.0
15792,232260.6
15793,307549.205
15794,240650.0
15795,387171.0
15796,371526.0
15797,734379.6
15798,611605.4
15799,686301.0
15800,327170.0
15801,582131.0
15802,395721.0
15803,574181.46
15804,436554.5
15805,569557.8
15806,380097.52
15807,766119.0
15808,420116.1
15809,1020684.2
15810,428849.0
15811,274195.6666666666
15812,683371.96
15813,371630.0
15814,566868.0
15815,339208.0
15816,294605.98
15817,1009370.2
15818,504902.0
15819,275593.0
15820,587143.28
15821,430482.0
15822,486776.9
15823,1203287.6
15824,622124.0
15825,579403.1
15826,286779.0
15827,635126.54
15828,1167149.8
15829,913786.8
15830,367194.0
15831,683909.0
15832,480804.4
15833,629441.0
15834,771106.0
15835,509016.7
15836,456526.0
15837,453544.04
15838,513693.0
15839,319278.0
15840,658496.0
15841,428636.0
15842,582309.04
15843,640820.0
15844,490926.0
15845,983530.72
15846,380730.0
15847,822848.0
15848,364686.0
15849,382447.0
15850,743068.52
15851,414497.0
15852,687523.8
15853,444164.96
15854,485090.0
15855,536559.4
15856,281258.0
15857,782372.56
15858,439890.0
15859,236771.9
15860,416213.0
15861,662950.0
15862,417474.0
15863,191478.0
15864,573557.76
15865,309805.0
15866,480384.8333333334
15867,373569.6
15868,567306.0
15869,790191.0
15870,387693.0
15871,211976.7
15872,497044.36
15873,541098.0
15874,421233.6
15875,646676.0
15876,475844.8
15877,338690.34
15878,402666.0
15879,351292.0
15880,479631.1
15881,640295.0
15882,320480.0
15883,237240.0
15884,873810.0
15885,288918.0
15886,419775.0
15887,429902.72
15888,397123.04
15889,310743.68
15890,497315.0
15891,399638.0
15892,635703.04
15893,535500.0
15894,456620.0
15895,705742.0
15896,312497.32
15897,648389.0
15898,363043.0
15899,501744.5
15900,400076.0
15901,561107.0
15902,517939.9
15903,548034.0
15904,202058.0
15905,2205160.0
15906,714973.26
15907,475104.0
15908,347416.94
15909,532361.0
15910,856467.0
15911,491491.94
15912,400372.2
15913,405209.0
15914,1106327.82
15915,452535.6
15916,429838.7
15917,318106.0685714286
15918,283975.0
15919,529699.0
15920,319988.0
15921,611088.6
15922,437650.06
15923,475974.0
15924,415248.0
15925,467734.32
15926,393131.25
15927,477759.0
15928,448570.0
15929,910072.0
15930,288811.9
15931,1136375.0
15932,368646.0
15933,606965.6
15934,369026.0
15935,1284086.2
15936,569146.36
15937,352779.46
15938,433460.0
15939,336370.0
15940,387838.04
15941,745168.8
15942,386442.22
15943,203720.0
15944,392181.0
15945,268736.6
15946,610476.16
15947,330697.0
15948,983333.0
15949,969187.0
15950,319677.0
15951,335817.0
15952,470173.0
15953,323079.0
15954,1442060.0
15955,406988.0
15956,437422.0
15957,493384.5
15958,843421.0
15959,293316.0
15960,215278.0
15961,543191.0
15962,248098.0
15963,298127.0
15964,449860.0
15965,531465.0
15966,409706.0
15967,740705.08
15968,467281.9
15969,552424.36
15970,636520.0
15971,333944.0
15972,751894.76
15973,346897.0
15974,423144.5
15975,552672.44
15976,753036.0
15977,405938.56
15978,645079.08
15979,364508.24
15980,438004.0
15981,482485.0
15982,493249.66666666674
15983,430680.4
15984,271530.0
15985,1279804.0
15986,421810.0
15987,1819989.4
15988,541527.76
15989,348613.82
15990,383800.0
15991,459163.0
15992,493384.0
15993,588625.52
15994,255178.0
15995,562312.6
15996,481612.5
15997,476847.14
15998,176478.0
15999,252912.14
16000,682330.0
16001,209273.0
16002,393620.0
16003,541749.96
16004,506271.0
16005,392049.0
16006,322111.9
16007,538644.36
16008,541917.4
16009,428855.0
16010,413037.0
16011,456398.0
16012,317492.0
16013,481000.0
16014,596904.04
16015,1664150.48
16016,540362.1666666666
16017,468597.0
16018,612477.0
16019,298173.0
16020,767259.4
16021,280770.04
16022,547354.16
16023,607367.0
16024,714257.0
16025,238556.0
16026,657878.0
16027,1238340.0
16028,347928.92
16029,1276686.0
16030,652730.82
16031,441905.0
16032,368658.18
16033,506323.46
16034,594168.0
16035,962351.42
16036,347823.76
16037,459744.0
16038,358443.04
16039,458987.0
16040,829232.0
16041,499747.0
16042,651977.2
16043,365865.0
16044,410223.3
16045,413798.08
16046,579810.0
16047,436877.64
16048,406191.0
16049,351420.0
16050,564544.7
16051,776002.24
16052,304695.2
16053,291997.0
16054,286494.96
16055,565536.82
16056,439307.4
16057,312110.76
16058,879120.26
16059,166312.0
16060,274460.0
16061,482200.7
16062,282141.7
16063,584037.88
16064,374643.0
16065,472206.0
16066,317834.0
16067,487082.0
16068,549018.12
16069,329230.04
16070,490242.02
16071,325129.8
16072,1117678.0
16073,363169.0
16074,335624.0
16075,672544.36
16076,331878.0
16077,538944.82
16078,352959.0
16079,596480.0
16080,382685.83333333326
16081,427848.0
16082,407424.0
16083,504864.0
16084,440689.9
16085,456230.0
16086,442801.99999999994
16087,472499.0
16088,608095.36
16089,344519.6
16090,284903.0
16091,310995.0
16092,235901.0
16093,304875.0
16094,893667.7
16095,914286.0
16096,543507.0
16097,817537.02
16098,336470.5
16099,438694.33333333326
16100,693306.0
16101,473430.0
16102,338249.96
16103,621938.6
16104,406755.76
16105,1388332.4
16106,540833.0
16107,1890423.0
16108,433748.0
16109,636530.9
16110,878624.18
16111,1007328.78
16112,453037.32
16113,822264.9
16114,822259.5
16115,323454.0
16116,414197.0
16117,294864.84
16118,546540.0
16119,433280.0
16120,777643.0
16121,301860.0
16122,501311.0
16123,265013.8
16124,521580.0
16125,473847.76
16126,1353410.0
16127,287675.0
16128,410294.0
16129,461502.0
16130,827707.4
16131,566095.64
16132,851971.2
16133,650055.8
16134,419606.0
16135,723140.0
16136,619463.8
16137,746135.04
16138,521944.76
16139,401758.14
16140,412412.0
16141,1070966.48
16142,642557.0
16143,268830.0
16144,364050.4
16145,301586.76
16146,201206.0
16147,409294.1
16148,637205.8
16149,487157.4
16150,757153.58
16151,844811.3
16152,314748.7
16153,472463.2
16154,321554.9
16155,625455.5
16156,281191.0
16157,463002.0
16158,407062.6333333333
16159,721064.0
16160,326024.76
16161,336221.0
16162,459980.12
16163,318861.0
16164,810823.5
16165,462673.1
16166,548194.02
16167,707495.16
16168,279179.4
16169,336904.0
16170,653149.0
16171,246495.2
16172,709645.0
16173,309330.0
16174,449765.04
16175,406509.26
16176,312026.0
16177,454561.0
16178,435526.5
16179,477679.24
16180,614300.0
16181,812460.0
16182,1436212.38
16183,293455.0
16184,355932.0
16185,327606.0
16186,245563.0
16187,495727.4
16188,350149.0
16189,559092.92
16190,412439.94
16191,630474.1
16192,454323.2
16193,671889.0
16194,529412.0
16195,371822.0
16196,235486.0
16197,677335.0
16198,270201.02
16199,292178.0
16200,297107.0
16201,1277676.0
16202,667347.0
16203,614149.98
16204,454596.0
16205,599837.0
16206,371365.2
16207,409224.48
16208,603777.98
16209,456575.6
16210,420474.0
16211,473826.42
16212,2805607.0
16213,347466.0
16214,413941.0
16215,506243.18
16216,348076.6
16217,416593.0
16218,499788.0733333333
16219,692402.02
16220,725144.82
16221,401796.52
16222,713148.2
16223,356240.0
16224,417812.98
16225,444834.46
16226,1124769.0
16227,291465.2
16228,1015434.08
16229,745448.9
16230,990240.06
16231,543164.6
16232,357021.0
16233,339138.0
16234,934668.0
16235,274227.0
16236,501450.02
16237,433602.16
16238,608455.0
16239,726906.6
16240,585674.0
16241,871997.0
16242,549599.6
16243,310030.0
16244,334228.76
16245,519099.08
16246,336822.0
16247,370083.26
16248,764677.0
16249,446170.04
16250,365242.68
16251,273454.0
16252,468099.0
16253,321670.0
16254,623813.0
16255,417053.02
16256,715569.08
16257,355180.6
16258,405800.0
16259,475278.0
16260,533121.0
16261,293891.98
16262,548358.0
16263,440994.04
16264,321094.0
16265,443135.0
16266,414345.52
16267,633648.0
16268,590302.0
16269,410078.74
16270,518706.0
16271,416948.0
16272,799223.0
16273,717470.0
16274,439815.5
16275,253498.0
16276,216258.9
16277,425109.0
16278,517942.1
16279,931578.44
16280,386678.0
16281,415291.2
16282,302270.68
16283,626766.84
16284,428391.94
16285,888692.8
16286,570279.76
16287,665918.0
16288,1824164.0
16289,389540.0
16290,491448.0
16291,360539.6
16292,304565.0
16293,169694.4
16294,1006554.6
16295,719893.0
16296,516358.8
16297,310849.28
16298,453480.0
16299,761841.88
16300,863911.9
16301,402842.0
16302,517157.24
16303,308708.68
16304,1462466.0
16305,831711.02
16306,558559.0
16307,1444075.6
16308,382736.0
16309,506244.0
16310,317547.0
16311,454421.04
16312,401462.0
16313,300840.0
16314,747542.6
16315,478775.0
16316,542560.0
16317,387127.54
16318,456326.5
16319,566795.0
16320,380053.5
16321,417504.0
16322,378964.5085714286
16323,595441.56
16324,644191.8942857143
16325,640718.76
16326,429693.12
16327,407380.0
16328,442554.64
16329,336224.72
16330,477795.5
16331,561249.8
16332,358278.0
16333,831798.0
16334,218723.0
16335,493918.5
16336,882488.48
16337,662956.0
16338,716080.0
16339,411531.0
16340,304591.5
16341,929993.0
16342,631661.7
16343,393851.0
16344,407658.08
16345,659054.98
16346,417922.76
16347,400292.0
16348,426780.04
16349,388767.0
16350,999492.64
16351,360737.0
16352,730590.0
16353,409468.0
16354,326050.98
16355,318000.0
16356,381068.16
16357,628244.0
16358,465328.1
16359,573555.75
16360,427442.0
16361,617806.48
16362,535084.2
16363,331877.68
16364,295417.0
16365,2176413.4
16366,401825.0
16367,393485.66
16368,307069.4
16369,380278.0
16370,670819.0
16371,509623.6
16372,417807.06
16373,316576.5
16374,529957.56
16375,330538.0
16376,482459.98
16377,373306.34
16378,715123.0
16379,1141972.8
16380,229981.0
16381,346620.0
16382,256720.0
16383,373161.54
16384,405644.7299999999
16385,914776.4
16386,295175.0
16387,538938.5
16388,516567.52
16389,616331.6
16390,497707.0
16391,261274.0
16392,661093.2266666667
16393,269397.5
16394,647388.0
16395,266294.0
16396,303057.0
16397,578212.0
16398,331439.92
16399,470266.6
16400,394960.0
16401,1979334.0
16402,375754.0
16403,517809.4
16404,518651.0
16405,881720.8
16406,508363.78
16407,794093.2
16408,308991.0
16409,792780.0
16410,291129.0
16411,551898.4
16412,496423.0
16413,503995.0
16414,258760.0
16415,577289.2
16416,998101.68
16417,701995.32
16418,225368.9
16419,439617.5
16420,584697.0
16421,665860.0
16422,378880.0
16423,543789.0
16424,695500.0
16425,382120.0
16426,496464.94
16427,479664.0
16428,420989.0
16429,415775.8
16430,1147658.9
16431,359170.8
16432,955868.0
16433,412980.0
16434,710508.0
16435,1185465.1
16436,932872.0
16437,414869.98
16438,577423.8
16439,563890.0
16440,772326.0
16441,622441.0
16442,797455.0
16443,752200.88
16444,391195.0
16445,687070.0
16446,546138.0
16447,310950.36
16448,341651.0
16449,421108.28
16450,827036.8
16451,540289.0
16452,514332.3
16453,784486.0
16454,395176.0
16455,734126.0
16456,379366.0
16457,413935.4
16458,550784.1333333333
16459,849060.0
16460,778670.56
16461,758548.5
16462,402368.0
16463,266474.0
16464,696776.0
16465,216150.0
16466,694621.0
16467,429110.0
16468,621055.0
16469,581752.0
16470,1601315.4
16471,703928.5
16472,287168.0
16473,557119.0
16474,339533.46
16475,463380.0
16476,502728.0
16477,458786.0
16478,327155.5
16479,1920326.4
16480,296458.2
16481,692149.0
16482,1600550.0
16483,393057.74
16484,796028.8
16485,577159.0
16486,510988.98
16487,483455.0
16488,381851.74
16489,587718.5
16490,541401.84
16491,827470.76
16492,591930.0
16493,442820.0
16494,458228.0
16495,1207968.08
16496,370011.5
16497,554049.0
16498,420759.0
16499,392001.0
16500,442930.0
16501,282607.3333333334
16502,1030966.84
16503,377632.96
16504,319351.04
16505,470414.0
16506,267531.0
16507,617691.0
16508,257165.0
16509,523321.48
16510,304090.98
16511,307196.8
16512,574145.0
16513,533452.76
16514,611433.0
16515,407571.5
16516,434485.4
16517,433345.76
16518,456959.6
16519,736151.92
16520,244076.0
16521,1100047.0
16522,294065.4
16523,295300.0
16524,553861.28
16525,1155289.8
16526,298078.0
16527,891660.0
16528,1243796.64
16529,307735.0
16530,740361.32
16531,730602.0
16532,294017.8
16533,494491.6
16534,473729.0
16535,234965.0
16536,384547.0
16537,432386.88
16538,1111692.38
16539,554636.4
16540,498666.54
16541,276733.0
16542,392225.0
16543,341279.0
16544,294539.0
16545,249310.4
16546,463818.0
16547,272948.0
16548,393944.0
16549,413868.0
16550,525840.0
16551,330292.28
16552,440321.0
16553,261507.0
16554,356183.0
16555,403287.8
16556,497657.9
16557,393184.0
16558,738318.8
16559,402700.1
16560,664478.0
16561,371000.0
16562,426589.0
16563,441947.0
16564,516413.0
16565,384052.0
16566,374942.0
16567,503496.0
16568,679670.0
16569,469722.0
16570,448782.02666666673
16571,347356.0
16572,608923.0
16573,338088.0
16574,789849.0
16575,431670.0
16576,543215.0
16577,739600.0
16578,466694.8
16579,439413.0
16580,509756.0
16581,362354.0
16582,515475.0
16583,1265874.6
16584,584827.16
16585,416138.0
16586,353270.9666666666
16587,664409.12
16588,406556.0
16589,702428.16
16590,239209.76
16591,756817.0
16592,225988.0
16593,492684.6
16594,506088.4
16595,450658.0
16596,362489.0
16597,426111.76
16598,500189.0
16599,436785.0
16600,409934.0
16601,747480.0
16602,224358.0
16603,389706.36
16604,490928.7
16605,294642.64
16606,560500.44
16607,452916.0
16608,523594.7
16609,552313.46
16610,433357.0
16611,444528.14
16612,1148705.22
16613,522812.0
16614,870439.8
16615,571780.0
16616,383632.0
16617,439085.0
16618,398991.5
16619,294931.0
16620,729456.0
16621,343351.02
16622,362953.0
16623,565934.46
16624,707170.0
16625,606887.5
16626,560150.0
16627,304698.5
16628,404298.0
16629,381273.0
16630,587311.52
16631,469067.0
16632,260980.4
16633,459138.68
16634,466991.72
16635,324390.0
16636,239633.72
16637,565763.3333333333
16638,486462.68
16639,725666.72
16640,353923.28
16641,668525.2
16642,412166.6
16643,803718.0
16644,473361.94
16645,483100.0
16646,278738.0
16647,489779.98
16648,436062.52
16649,381966.0
16650,280894.9
16651,500560.0
16652,415609.0
16653,313573.4
16654,324566.52
16655,355117.0
16656,474894.0
16657,647015.5
16658,594723.0
16659,532335.0
16660,295283.0
16661,500066.8
16662,577795.28
16663,396867.2
16664,822513.38
16665,635358.6
16666,351493.9
16667,806741.52
16668,207160.0
16669,192739.44
16670,340258.0
16671,518589.92
16672,679782.4342857143
16673,394585.5
16674,290113.28
16675,494513.24
16676,376474.32
16677,327375.0
16678,562498.44
16679,395397.0
16680,376326.0
16681,556689.0
16682,555304.08
16683,416722.06
16684,369871.5
16685,575206.0
16686,630432.6
16687,1059907.98
16688,483053.5
16689,455660.52
16690,467862.0
16691,1373860.0
16692,240000.0
16693,428904.76
16694,386381.72
16695,547233.4
16696,1125355.48
16697,914394.0
16698,690440.0
16699,406094.0
16700,328749.0
16701,629060.0
16702,715874.0
16703,442470.0
16704,540824.0
16705,567972.0
16706,405419.0
16707,436680.0
16708,791590.0
16709,444665.3
16710,541739.0
16711,342417.0
16712,497175.2
16713,596317.76
16714,392906.0
16715,507367.6
16716,796296.1
16717,593920.0
16718,477313.98
16719,346369.3533333333
16720,449079.5
16721,337644.0
16722,481365.98
16723,307874.0
16724,752280.66
16725,491531.84
16726,316594.52
16727,2510018.0
16728,284720.0
16729,272321.8
16730,637542.0
16731,380778.4
16732,434195.0
16733,353194.0
16734,859573.58
16735,285172.02
16736,952309.0
16737,620792.0
16738,368876.0
16739,423614.52
16740,580030.0
16741,223927.0
16742,762090.0
16743,295918.0
16744,634362.02
16745,562561.56
16746,1335820.0
16747,426887.0
16748,1364187.0
16749,485288.0
16750,391983.34
16751,406038.0
16752,497328.62
16753,668909.02
16754,505367.0
